?subject	?name	?year	?band	?gender
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Example-(musician)>	"Example"	2004	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Robin-Schulz>	"Robin Schulz"	2007	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cobra-Kai>	"Kai"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cautious-Clay>	"Cautious Clay"	2015	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Madeon>	"Madeon"	2005	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/All-That-Remains-(band)>	"All That Remains"	1998	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Scissor-Sisters>	"Scissor Sisters"	2000	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kings-of-Leon>	"Kings of Leon"	1999	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Puddle-of-Mudd>	"Puddle of Mudd"	1991	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Trevor-Jackson-(performer)>	"Trevor Jackson"	2006	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Janelle-Monáe-discography>	"Janelle Monáe"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gareth-Emery>	"Gareth Emery"	2002	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Clams-Casino-(musician)>	"Clams Casino"	2008	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hot-Chip>	"Hot Chip"	2000	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wet>	"Wet"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Valee>	"Valee"	2015	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tyla-Yaweh>	"Tyla Yaweh"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Egyptian-hieroglyphs>	"Hieroglyphics"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/John-Hiatt>	"John Hiatt"	1972	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bryan-Ferry>	"Bryan Ferry"	1967	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Moderat>	"Moderat"	2002	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Andrew-Belle>	"Andrew Belle"	2008	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sick-Puppies>	"Sick Puppies"	1997	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/London-Symphony-Orchestra>	"London Symphony Orchestra"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Spin-Doctors>	"Spin Doctors"	1988	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bon-Iver>	"Bon Iver"	2006	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Richard-Thompson-(musician)>	"Richard Thompson"	1967	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sonny-Rollins>	"Sonny Rollins"	1947	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Matoma>	"MATOMA"	2014	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Perfume-Genius>	"Perfume Genius"	2008	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mark-Lanegan>	"Mark Lanegan"	1984	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Key-Glock>	"Key Glock"	2016	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Digital-Farm-Animals>	"Digital Farm Animals"	2015	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bilderbuch>	"Bilderbuch"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Flor-(surname)>	"flor"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/San-Fermin-(band)>	"San Fermin"	2011	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Republic-Tigers>	"the Republic Tigers"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dreamville-Records>	"Dreamville"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Madlib>	"Madlib"	1993	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Specials-(album)>	"The Specials"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Comeback-Kid-(band)>	"Comeback Kid"	2000	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chase-Rice>	"Chase Rice"	2010	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Naos>	"NAO"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Danity-Kane-discography>	"Danity Kane"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nate-Dogg>	"Nate Dogg"	1990	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Josh-Pyke>	"Josh Pyke"	2000	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Frank-Turner-discography>	"Frank Turner"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Memphis-May-Fire>	"Memphis May Fire"	2006	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kina-Grannis>	"Kina Grannis"	2001	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Charley-Pride>	"Charley Pride"	1952	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Slayer>	"Slayer"	1981	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Joe-Jackson-(manager)>	"Joe Jackson"	1964	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Moti-(DJ)>	"Moti"	2008	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Róisín-Murphy>	"Róisín Murphy"	1994	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sam-Sparro>	"Sam Sparro"	2006	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Jackson-5>	"The Jacksons"	1965	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Turnpike-Troubadours>	"Turnpike Troubadours"	2007	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mishka>	"Mishka"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Magic-Johnson>	"Slow Magic"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Men-I-Trust>	"Men I Trust"	2014	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Afrojack>	"Afrojack"	2003	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Carl-Cox>	"Carl Cox"	1980	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Loverboy>	"Loverboy"	1979	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Orgy-(band)>	"Orgy"	1994	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Keane>	"Keane"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Desire>	"Desire"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sebastián-Yatra>	"Sebastian Yatra"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lauren-Alaina>	"Lauren Alaina"	2011	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jerry-Rivera>	"Jerry Rivera"	1988	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Prince-(musician)>	"Prince"	1975	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Burns-(musician)>	"BURNS"	2008	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ryuichi-Sakamoto>	"Ryuichi Sakamoto"	1975	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bro-Safari>	"Bro Safari"	2008	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Gilberto-Santa-Rosa>	"Gilberto Santa Rosa"	1976	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Raffi>	"Raffi"	1974	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jonathan-Richman>	"Jonathan Richman"	1970	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fluke>	"Fluke"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mark-Ronson>	"Mark Ronson"	1993	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Disciple-whom-Jesus-loved>	"The Beloved"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Talk-Talk>	"Talk Talk"	1981	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Suicide-Silence>	"Suicide Silence"	2002	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bright-Eyes-(band)>	"Bright Eyes"	1995	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-War-on-Drugs-(band)>	"The War on Drugs"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Flying-Lotus-production-discography>	"Azizi Gibson"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Whodini>	"Whodini"	1982	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Handsome-Furs>	"Handsome Furs"	2006	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bedouin-Soundclash>	"Bedouin Soundclash"	2001	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Poolside-(band)>	"Poolside"	2010	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Matthieu-Chedid>	"-M-"	1978	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/This-Train>	"Train"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Liza-Anne>	"Liza Anne"	2010	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/For-an-Angel>	"Angel"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Anamanaguchi>	"Anamanaguchi"	2004	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Hippie-trail>	"Magic City Hippies"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Romy-and-Micheles-High-School-Reunion>	"Romy"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Julio-Iglesias>	"Julio Iglesias"	1958	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Parkwood-Entertainment>	"Chloe x Halle"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Omi-(disambiguation)>	"OMI"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Christopher-Jackson-(actor)>	"Christopher Jackson"	1996	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Vicente-Fernández>	"Vicente Fernández"	1965	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Public-Enemy>	"Public Enemy"	1985	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Trans-Siberian-Orchestra>	"Trans-Siberian Orchestra"	1996	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Molly-Kate-Kestner>	"Molly Kate Kestner"	2013	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ivy-Queen>	"Ivy Queen"	1995	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Benny-Benassi>	"Benny Benassi"	1985	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lianne-La-Havas>	"Lianne La Havas"	2011	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lil-Scrappy>	"Lil Scrappy"	1996	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Crowded-House>	"Crowded House"	1985	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fastball-(band)>	"Fastball"	1995	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pete-Tong>	"Pete Tong"	1981	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/FireHouse>	"Firehouse"	1989	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Polo-G>	"Polo G"	2017	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Polo-G>	"POLO & PAN"	2017	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stwo>	"STWO"	2007	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wisin-&-Yandel>	"Wisin y Yandel"	1998	true	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wisin-&-Yandel>	"Wisin y Yandel"	1998	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wisin-&-Yandel>	"Wisin"	1998	true	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wisin-&-Yandel>	"Wisin"	1998	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alison-Sudol>	"A Fine Frenzy"	1997	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tony-Yayo>	"Tony Yayo"	1997	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Peaches-(musician)>	"Peaches & Herb"	1990	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Peaches-(musician)>	"Peaches"	1990	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Wild-Child-(film)>	"Wild Child"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Amy-Shark>	"Amy Shark"	2007	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jacks-Mannequin>	"Jack's Mannequin"	2004	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Julian-Casablancas>	"Julian Casablancas"	1998	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Prodigy>	"The Prodigy"	1990	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Pretty-Ricky>	"Pretty Ricky"	1997	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ghostbusters:-Afterlife>	"Afterlife"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Soprano>	"Soprano"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Vetiver-(band)>	"Vetiver"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Atreyu>	"Atreyu"	1998	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Miss-May-I>	"Miss May I"	2007	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Killing-Joke>	"Killing Joke"	1979	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Crystal-Waters>	"Crystal Waters"	1989	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jim-James>	"Jim James"	1992	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Taking-Back-Sunday>	"Taking Back Sunday"	1999	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Freddie-Gibbs>	"Freddie Gibbs"	2004	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Emery>	"Emery"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/King-Krule>	"King Krule"	2010	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/EDX>	"EDX"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Presets>	"The Presets"	2003	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Case>	"Case"		false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Big-Sean>	"Big Sean"	2007	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Caspa>	"Caspa"	2003	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jay-Park>	"Jay Park"	2008	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Darlene-Love>	"Darlene Love"	1959	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Patrick-Wolf>	"Patrick Wolf"	2002	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Rise-Against>	"Rise Against"	1999	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Almost>	"The Almost"	2005	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Billy-Talent>	"The Talent"	1993	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Billy-Talent>	"Billy Talent"	1993	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dia-Frampton>	"Dia Frampton"	2004	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Buena-Vista-Social-Club>	"Buena Vista Social Club"	1996	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cut-Chemist>	"Cut Chemist"	1993	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/DNA>	"Dna"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Warren-Haynes>	"Warren Haynes"	1982	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Devendra-Banhart>	"Devendra Banhart"	2002	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Steam-shovel>	"Shovels & Rope"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Mongolian-Revolution-of-1990>	"The Revolution (MN)"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Shins>	"The Shins"	1996	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/King-Lil-G>	"King Lil G"	2004	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jade-Bird>	"Jade Bird"	2015	false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stereolab>	"Stereolab"	1990	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fred-Hammond>	"Fred Hammond"	1985	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Toby-Love>	"Toby Love"	1999	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Blackbear-(musician)>	"MOD SUN"	2006	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Blackbear-(musician)>	"Blackbear"	2006	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ringo-Starr>	"Ringo Starr"	1957	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dvbbs>	"DVBBS"	2012	true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Babyface-(musician)>	"Babyface"	1974	false	"male"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Belinda>	"Belinda"		false	"female"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Party-Cove>	"Hollow Coves"		true	
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sech-(singer)>	"Sech"	2014	false	"male"
