?subject	?name	?entity_name
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eats-Everything>	"Eats Everything"	"Claude VonStroke"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eats-Everything>	"Eats Everything"	"Skream"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Eats-Everything>	"Eats Everything"	"Jamie Jones"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camino-(band)>	"The Band Camino"	"Ben Rector"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Camino-(band)>	"The Band Camino"	"The Dangerous Summer"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Letters-to-Cleo>	"Letters to Cleo"	"Bush"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Letters-to-Cleo>	"Letters to Cleo"	"Everclear"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Letters-to-Cleo>	"Letters to Cleo"	"Sponge"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Letters-to-Cleo>	"Letters to Cleo"	"Our Lady Peace"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nosaj-Thing>	"Nosaj Thing"	"Com Truise"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nosaj-Thing>	"Nosaj Thing"	"Clark"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nosaj-Thing>	"Nosaj Thing"	"Daedelus"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chris-Martin-(comedian)>	"Chris Martin"	"Beck"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chris-Martin-(comedian)>	"Chris Martin"	"Alicia Keys"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chris-Martin-(comedian)>	"Chris Martin"	"Usher"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Chris-Martin-(comedian)>	"Chris Martin"	"Eddie Vedder"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tool-(disambiguation)>	"Tool"	"Korn"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tool-(disambiguation)>	"Tool"	"Tricky"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tool-(disambiguation)>	"Tool"	"Alice In Chains"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tool-(disambiguation)>	"Tool"	"Melvins"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tool-(disambiguation)>	"Tool"	"Primus"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jamie-Foxx>	"Jamie Foxx"	"Snoop Dogg"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jamie-Foxx>	"Jamie Foxx"	"Kelly Clarkson"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jamie-Foxx>	"Jamie Foxx"	"50 Cent"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jamie-Foxx>	"Jamie Foxx"	"Rihanna"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jamie-Foxx>	"Jamie Foxx"	"Nelly Furtado"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Premio-Lo-Nuestro-2019>	"Ulices Chaidez"	"Regulo Caro"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Premio-Lo-Nuestro-2019>	"Ulices Chaidez"	"El Fantasma"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Premio-Lo-Nuestro-2019>	"Ulices Chaidez"	"T3R Elemento"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Premio-Lo-Nuestro-2019>	"Ulices Chaidez"	"Lenin Ramírez"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Premio-Lo-Nuestro-2019>	"Virlan Garcia"	"Regulo Caro"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Premio-Lo-Nuestro-2019>	"Virlan Garcia"	"El Fantasma"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Premio-Lo-Nuestro-2019>	"Virlan Garcia"	"T3R Elemento"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Premio-Lo-Nuestro-2019>	"Virlan Garcia"	"Lenin Ramírez"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alejandra-Guzmán>	"Alejandra Guzmán"	"Kalimba"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alejandra-Guzmán>	"Alejandra Guzmán"	"Aleks Syntek"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alejandra-Guzmán>	"Alejandra Guzmán"	"Jesse McCartney"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alejandra-Guzmán>	"Alejandra Guzmán"	"Jesse & Joy"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Alejandra-Guzmán>	"Alejandra Guzmán"	"Gloria Trevi"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Avīci-(01)>	"Billy Raffoul"	"ZZ Ward"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Avīci-(01)>	"Billy Raffoul"	"Black Pistol Fire"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Avīci-(01)>	"Billy Raffoul"	"Parachute"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Avīci-(01)>	"Billy Raffoul"	"JOHNNYSWIM"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Avīci-(01)>	"Billy Raffoul"	"Needtobreathe"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Music-of-Stranger-Things>	"Kyle Dixon & Michael Stein"	"Floating Points"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Die-Toten-Hosen>	"Die Toten Hosen"	"Bad Religion"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Die-Toten-Hosen>	"Die Toten Hosen"	"The Offspring"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Seu-Jorge>	"Seu Jorge"	"Elvis Costello"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Seu-Jorge>	"Seu Jorge"	"Thievery Corporation"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Monkees>	"The Monkees"	"The Grass Roots"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Paul-Kelly-(Australian-musician)>	"Paul Kelly"	"Neil Finn"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Early-November>	"The Early November"	"Motion City Soundtrack"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Early-November>	"The Early November"	"Man Overboard"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Early-November>	"The Early November"	"Taking Back Sunday"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Early-November>	"The Early November"	"New Found Glory"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dennis-Lloyd>	"Dennis Lloyd"	"Superorganism"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Dennis-Lloyd>	"Dennis Lloyd"	"Ryan Caraveo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Julien-Baker>	"Julien Baker"	"Lucy Dacus"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Julien-Baker>	"Julien Baker"	"Phoebe Bridgers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lorde>	"Lorde"	"Lo-Fang"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lorde>	"Lorde"	"CHVRCHES"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lorde>	"Lorde"	"Mitski"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lorde>	"Lorde"	"Run The Jewels"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stevie-Nicks-discography>	"Stevie Nicks"	"Pretenders"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stevie-Nicks-discography>	"Stevie Nicks"	"Vanessa Carlton"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stevie-Nicks-discography>	"Stevie Nicks"	"Boz Scaggs"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Stevie-Nicks-discography>	"Stevie Nicks"	"Rod Stewart"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Capleton>	"Capleton"	"Beenie Man"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Massive-Attack>	"Massive Attack"	"Chemical Brothers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Massive-Attack>	"Massive Attack"	"Muse"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Massive-Attack>	"Massive Attack"	"Goldfrapp"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Massive-Attack>	"Massive Attack"	"Young Fathers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Julius-Caesar>	"Caesars"	"Placebo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Julius-Caesar>	"Caesars"	"OK Go"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Julius-Caesar>	"Caesars"	"First Aid Kit"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sébastien-Tellier>	"Sébastien Tellier"	"Air"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sébastien-Tellier>	"Sébastien Tellier"	"Diplo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sébastien-Tellier>	"Sébastien Tellier"	"Lykke Li"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sébastien-Tellier>	"Sébastien Tellier"	"Santigold"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Sébastien-Tellier>	"Sébastien Tellier"	"Simian Mobile Disco"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ema-Kogure>	"EMA"	"JR JR"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ema-Kogure>	"EMA"	"Cults"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ema-Kogure>	"EMA"	"Laura Marling"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ema-Kogure>	"EMA"	"Yuck"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Ema-Kogure>	"EMA"	"The Blow"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Commodore>	"The Commodores"	"The O'Jays"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Commodore>	"The Commodores"	"The Jacksons"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Commodore>	"The Commodores"	"Kool & The Gang"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Commodore>	"The Commodores"	"The Isley Brothers"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fantasia>	"Fantasía"	"Kandi Burruss"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fantasia>	"Fantasía"	"Charlie Wilson"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fantasia>	"Fantasía"	"Eric Benét"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Fantasia>	"Fantasía"	"Lyfe Jennings"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Amber-Pacific>	"Amber Pacific"	"Hawthorne Heights"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Amber-Pacific>	"Amber Pacific"	"The Red Jumpsuit Apparatus"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Amber-Pacific>	"Amber Pacific"	"Escape the Fate"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Crash-Test-Dummies>	"Crash Test Dummies"	"Rage Against The Machine"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lynyrd-Skynyrd>	"Lynyrd Skynyrd"	"Kid Rock"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lynyrd-Skynyrd>	"Lynyrd Skynyrd"	"38 Special"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lynyrd-Skynyrd>	"Lynyrd Skynyrd"	"ZZ Top"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lynyrd-Skynyrd>	"Lynyrd Skynyrd"	"Bad Company"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Lynyrd-Skynyrd>	"Lynyrd Skynyrd"	"Hank Williams, Jr."
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Flaming-Lips>	"The Flaming Lips"	"The Black Keys"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Flaming-Lips>	"The Flaming Lips"	"Beck"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/The-Flaming-Lips>	"The Flaming Lips"	"The National"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/List-of-songs-about-child-abuse>	"Jacob Whitesides"	"Fifth Harmony"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/List-of-songs-about-child-abuse>	"Jacob Whitesides"	"Ben Rector"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/List-of-songs-about-child-abuse>	"Jacob Whitesides"	"R5"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Barbra-Streisand>	"Barbra Streisand"	"Il Volo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Barbra-Streisand>	"Barbra Streisand"	"Jennifer Hudson"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Barbra-Streisand>	"Barbra Streisand"	"Chris Botti"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nothing-More>	"Nothing More"	"Papa Roach"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nothing-More>	"Nothing More"	"Palisades"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nothing-More>	"Nothing More"	"Five Finger Death Punch"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nothing-More>	"Nothing More"	"Of Mice & Men"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Nothing-More>	"Nothing More"	"Chevelle"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tessa-Violet>	"Tessa Violet"	"Dodie"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tessa-Violet>	"Tessa Violet"	"lovelytheband"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kevin-Gates>	"Kevin Gates"	"Wiz Khalifa"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kevin-Gates>	"Kevin Gates"	"Casey Veggies"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kevin-Gates>	"Kevin Gates"	"Yung Bleu"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kevin-Gates>	"Kevin Gates"	"DJ Drama"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Kevin-Gates>	"Kevin Gates"	"Jhené Aiko"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Zhu-Zhu>	"ZHU"	"Louis the Child"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Zhu-Zhu>	"ZHU"	"Bonobo"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Zhu-Zhu>	"ZHU"	"TOKiMONSTA"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Zhu-Zhu>	"ZHU"	"RÜFÜS DU SOL"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Zhu-Zhu>	"ZHU"	"Gallant"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Labelle>	"Labelle"	"Patti Labelle"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bazzi-(singer)>	"Bazzi"	"Bebe Rexha"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bazzi-(singer)>	"Bazzi"	"Justin Timberlake"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bazzi-(singer)>	"Bazzi"	"Camila Cabello"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bazzi-(singer)>	"Bazzi"	"Camila"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bazzi-(singer)>	"Bazzi"	"Brasstracks"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Bazzi-(singer)>	"Bazzi"	"Khalid"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Electronic>	"Electronic"	"De La Soul"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Jeremy-Riddle>	"Jeremy Riddle"	"Bethel Music"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/LP-(singer)>	"LP"	"Franz Ferdinand"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/LP-(singer)>	"LP"	"Passion Pit"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/LP-(singer)>	"LP"	"Noah Kahan"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/LP-(singer)>	"LP"	"Florence + The Machine"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Vanessa-Carlton>	"Vanessa Carlton"	"Stevie Nicks"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Vanessa-Carlton>	"Vanessa Carlton"	"Matt Nathanson"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cage-the-Elephant>	"Cage the Elephant"	"The Black Keys"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cage-the-Elephant>	"Cage the Elephant"	"Foals"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cage-the-Elephant>	"Cage the Elephant"	"Silversun Pickups"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cage-the-Elephant>	"Cage the Elephant"	"Spoon"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Cage-the-Elephant>	"Cage the Elephant"	"Manchester Orchestra"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/La-Bouche>	"La Bouche"	"Culture Beat"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/La-Bouche>	"La Bouche"	"Snap!"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/La-Bouche>	"La Bouche"	"Haddaway"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Still-Woozy>	"Still Woozy"	"Kacey Musgraves"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Still-Woozy>	"Still Woozy"	"Dirty Projectors"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Still-Woozy>	"Still Woozy"	"King Princess"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tarrus-Riley>	"Tarrus Riley"	"Morgan Heritage"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tarrus-Riley>	"Tarrus Riley"	"Damian 'Jr Gong' Marley"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Tarrus-Riley>	"Tarrus Riley"	"Stephen Marley"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Christine-and-the-Queens>	"Christine and the Queens"	"Balthazar"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Christine-and-the-Queens>	"Christine and the Queens"	"MARINA"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Christine-and-the-Queens>	"Christine and the Queens"	"Alestorm"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Christine-and-the-Queens>	"Christine and the Queens"	"Tame Impala"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Audioslave>	"Audioslave"	"Jane's Addiction"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Audioslave>	"Audioslave"	"Queens of the Stone Age"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Audioslave>	"Audioslave"	"Incubus"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Audioslave>	"Audioslave"	"Jurassic 5"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Natalie-Merchant>	"Natalie Merchant"	"Wilco"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Natalie-Merchant>	"Natalie Merchant"	"Liz Phair"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Natalie-Merchant>	"Natalie Merchant"	"Sarah McLachlan"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Natalie-Merchant>	"Natalie Merchant"	"Sting"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Grace-VanderWaal>	"Grace VanderWaal"	"Imagine Dragons"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Grace-VanderWaal>	"Grace VanderWaal"	"Nathaniel Rateliff & The Night Sweats"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Grace-VanderWaal>	"Grace VanderWaal"	"Nathaniel Rateliff"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Grace-VanderWaal>	"Grace VanderWaal"	"Big Wild"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Don-Henley>	"Don Henley"	"Joe Walsh"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Don-Henley>	"Don Henley"	"Shawn Colvin"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Don-Henley>	"Don Henley"	"Jewel"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Airplane>	"Aeroplane"	"Alex Metric"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/Airplane>	"Aeroplane"	"Rusko"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/U.F.O.F.>	"U.F.O."	"Rush"
<http://dsci558.org/rahul-zerui-project/https://en.wikipedia.org/wiki/U.F.O.F.>	"U.F.O."	"Saxon"
